index,user_id,sequence_item_ids,sequence_ratings,sequence_timestamps
7360,7360,"1830,1943,2145,1371,8,478,1348,1261,43,337,1410,48,2935,334,442,1373,754,1289,1489,1870","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1432857600,1432857600,1438905600,1438905600,1444867200,1445040000,1445040000,1445040000,1445040000,1445040000,1445040000,1445040000,1445040000,1445040000,1445040000,1445040000,1445040000,1447891200,1508457600,1508457600"
11296,11296,"299,934,881,2709,2151","5.0,5.0,5.0,5.0,2.0","1467331200,1495670400,1502409600,1502409600,1502409600"
1804,1804,"438,479,140,1171,1749,1259,184,4401","5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1446595200,1448323200,1455062400,1461369600,1461369600,1461369600,1480291200,1481241600"
10610,10610,"3774,1723,3384,1832,1364,973,462","5.0,4.0,1.0,5.0,5.0,5.0,1.0","1479859200,1479859200,1479859200,1507248000,1515283200,1524355200,1524355200"
5135,5135,"1380,3071,690,1808,2801,2205,757,383,392","5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0","1453939200,1453939200,1453939200,1453939200,1453939200,1453939200,1453939200,1459296000,1489276800"
5845,5845,"1406,2162,1466,1459,4473","5.0,5.0,5.0,5.0,5.0","1528761600,1528761600,1528761600,1528761600,1528761600"
3472,3472,"4301,4053,3888,4758,4760,3914,3342,3981,2298,4507","5.0,5.0,4.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0","1464912000,1473206400,1484524800,1484524800,1484524800,1484524800,1484524800,1484524800,1484524800,1484524800"
7638,7638,"808,4192,347,348,221,232","4.0,5.0,5.0,5.0,4.0,5.0","1479945600,1479945600,1479945600,1479945600,1479945600,1479945600"
10692,10692,"477,874,4490,4425,1408","4.0,5.0,5.0,5.0,5.0","1455321600,1455321600,1480550400,1480550400,1480550400"
1394,1394,"2576,4545,2532,4292,3121,4601,1385","5.0,5.0,5.0,4.0,5.0,5.0,5.0","1468454400,1478044800,1479859200,1482624000,1487289600,1494720000,1513468800"
11774,11774,"1100,1724,478,2136,113,414,418,1803,1695,4375,4376,1289,1077,1066,4383","2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0","1435622400,1435622400,1435622400,1435622400,1435622400,1435622400,1435622400,1464912000,1474934400,1476662400,1476662400,1485734400,1485734400,1485734400,1488931200"
3265,3265,"1003,2624,2350,2140,1780","5.0,5.0,5.0,5.0,3.0","1520121600,1520121600,1520121600,1520121600,1520121600"
9397,9397,"2348,3124,3223,2393,3094,31,3247,248,676,136,2396,2886,1563","3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0","1467331200,1467331200,1467331200,1469318400,1469318400,1469318400,1469318400,1469491200,1469491200,1469491200,1473292800,1473292800,1473292800"
4671,4671,"381,478,15,1345,99,322,277,951,359,445,1417,299,1596","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1426291200,1426896000,1426896000,1426896000,1426896000,1426896000,1426896000,1426896000,1426896000,1426896000,1431129600,1431129600,1431129600"
10550,10550,"3479,1339,1257,1408,4374,581","3.0,3.0,3.0,5.0,5.0,5.0","1518912000,1518912000,1518912000,1520985600,1525392000,1525392000"
10273,10273,"1289,1463,1454,3290,1406,1449,3544,1448,1356,1345","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1461110400,1461110400,1461110400,1461110400,1461110400,1461110400,1461110400,1461110400,1461110400,1461110400"
10968,10968,"33,1997,17,4860,2018,4854","5.0,5.0,4.0,3.0,4.0,3.0","1502409600,1502668800,1502668800,1502668800,1502668800,1502668800"
8881,8881,"1215,2265,1648,2805,892,2630,917,2319,3594,3605,3587,2668,1947,3089,3592,3223,1634,3589,1874","2.0,3.0,5.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0","1376870400,1458691200,1461456000,1461456000,1493856000,1493856000,1494979200,1494979200,1494979200,1502150400,1502150400,1502150400,1505692800,1505692800,1505692800,1516406400,1516406400,1520985600,1525219200"
1311,1311,"3771,3477,2977,1203,397,4147,1060,389,1374,2972","5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0","1509494400,1511740800,1511740800,1511740800,1511740800,1511740800,1511740800,1511740800,1511913600,1514332800"
9605,9605,"2560,3484,736,3135,1960,3835,2131","3.0,4.0,2.0,1.0,4.0,2.0,2.0","1467417600,1474934400,1474934400,1474934400,1488326400,1488326400,1497398400"
10325,10325,"3643,4384,4085,3498,424,967,1626,1489,1664,262,1352","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1465344000,1465344000,1467676800,1481155200,1481155200,1481155200,1481155200,1481155200,1481155200,1481155200,1481241600"
8891,8891,"925,326,115,593,841,499,2794,640","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1461715200,1461715200,1461715200,1461715200,1461715200,1461715200,1461715200,1461715200"
2968,2968,"1128,1124,1085,1083,1087","5.0,5.0,5.0,5.0,4.0","1448236800,1448236800,1448236800,1448236800,1448236800"
12865,12865,"3826,2792,709,2946,711,710,557","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1471219200,1471219200,1471219200,1471219200,1471219200,1471219200,1471219200"
11888,11888,"4860,2534,3497,4881,4883","5.0,5.0,5.0,5.0,5.0","1490227200,1490227200,1490227200,1490227200,1490227200"
952,952,"653,128,506,532,500,406,531,29,166,528,196,527,106,478,1,160,47,151,404,550,1372,383,231,986,333,477,501,442,14,490,507,503,1865,492,502,1486,504,113,1508,243,589,533,318,1234,122,505,38,167,120,317,1816,2212,1660,885,2182,4418,3404,1833,2304,1345,2995,1209,1356,3872,2729,3410,2520,1773,306","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0","1405987200,1406937600,1407801600,1407801600,1407801600,1407801600,1407801600,1407801600,1407801600,1409702400,1409702400,1409702400,1409702400,1409702400,1409702400,1409702400,1411776000,1412121600,1414800000,1432944000,1432944000,1432944000,1432944000,1432944000,1432944000,1432944000,1432944000,1432944000,1433289600,1436054400,1436054400,1436054400,1436054400,1436054400,1436054400,1436486400,1436486400,1436486400,1436486400,1439424000,1439424000,1441411200,1444867200,1444867200,1444867200,1444867200,1444867200,1444867200,1444867200,1450828800,1477526400,1477526400,1477526400,1478649600,1478649600,1478649600,1478649600,1478649600,1478649600,1496361600,1507852800,1507852800,1507852800,1507852800,1507852800,1507852800,1507852800,1507852800,1507852800"
10159,10159,"2982,150,3763,2,2980,405,4085,3919,3912,3913,1149,3,4730,1203,3486,459,2426,2424,532,1345","4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0","1509753600,1509753600,1509753600,1509753600,1509753600,1509753600,1509753600,1509753600,1509753600,1509753600,1510876800,1510876800,1511913600,1514160000,1517961600,1517961600,1518825600,1518825600,1518825600,1518825600"
7577,7577,"1039,127,129,4169,1033,1305","5.0,4.0,2.0,5.0,5.0,5.0","1527033600,1527033600,1527033600,1527033600,1527033600,1527033600"
3126,3126,"24,2479,1753,3446,2044","3.0,2.0,5.0,2.0,5.0","1459123200,1460419200,1460419200,1460419200,1460419200"
5481,5481,"3068,942,793,2728,4482,952,327,479,2924,3513,3090,1442,4379,392,888","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1475971200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1501545600,1501545600,1501545600,1501545600,1501545600,1501545600"
3968,3968,"1328,1179,1259,2699,537,3036,1816","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1450915200,1450915200,1450915200,1450915200,1450915200,1450915200,1450915200"
8212,8212,"2912,1397,1375,1154,403,3694,1391,2520","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1497139200,1497139200,1500681600,1500681600,1500681600,1500681600,1509667200,1509667200"
5383,5383,"1842,327,1356,1803,374,2375","5.0,4.0,5.0,5.0,3.0,5.0","1471046400,1471046400,1471046400,1471046400,1471046400,1471046400"
12618,12618,"2610,1839,2603,1833,1398,1854,383,452","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1455494400,1455667200,1455667200,1455667200,1455667200,1455667200,1458172800,1461974400"
5900,5900,"1428,109,560,2458,248,2087,2457,918,916","3.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,3.0","1444780800,1444780800,1444780800,1444780800,1444780800,1444780800,1444780800,1444780800,1444780800"
4361,4361,"1816,4037,4190,2005,1358,3630,4327,2938,2794,4326,3748,735,4443,1810,1357","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0","1496448000,1496448000,1496448000,1496448000,1496448000,1496448000,1496448000,1500681600,1500681600,1502496000,1512604800,1512604800,1512604800,1512604800,1524528000"
3991,3991,"1761,1262,1893,1700,1712","5.0,5.0,5.0,5.0,5.0","1465862400,1465862400,1472342400,1472342400,1472342400"
8439,8439,"3607,2680,2375,1289,691,2561,973","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1496188800,1503273600,1503273600,1503273600,1503273600,1503273600,1508284800"
11403,11403,"2762,3117,1367,3808,1309,1305,4255,4235,3476","5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0","1469923200,1469923200,1510358400,1510358400,1511049600,1511049600,1516233600,1517702400,1517702400"
1514,1514,"949,355,956,650,1665,487","5.0,5.0,5.0,5.0,5.0,5.0","1440201600,1440201600,1440201600,1440201600,1440201600,1440201600"
2846,2846,"4704,1996,3735,128,3104,3498,1354,606","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1499817600,1499817600,1499817600,1499817600,1499817600,1499817600,1499817600,1499817600"
10232,10232,"1289,2512,2684,3560,4797","5.0,4.0,5.0,5.0,5.0","1485820800,1485820800,1485820800,1485820800,1485820800"
1704,1704,"990,991,1563,58,467,2058,470,2644,1549","5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0","1474848000,1474848000,1474848000,1474848000,1474848000,1474848000,1474848000,1474848000,1515456000"
8604,8604,"265,476,995,1288,3534,3533","5.0,5.0,5.0,3.0,5.0,5.0","1290038400,1437523200,1456963200,1467676800,1473552000,1473552000"
6138,6138,"4627,4512,4374,680,3450,1661","5.0,5.0,5.0,5.0,5.0,5.0","1520640000,1520640000,1520640000,1520640000,1520640000,1520640000"
13006,13006,"1851,597,2990,1416,2991,2790,2165,3041,2105,2791,1951,1962,2704,2994,2154,3896,3906,3603","5.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0","1458864000,1458864000,1458864000,1458864000,1458864000,1465862400,1465862400,1465862400,1465862400,1465862400,1465862400,1465862400,1465862400,1465862400,1465862400,1465862400,1465862400,1489881600"
2305,2305,"3745,2324,457,1442,2384,1754,3161,3303,3807","5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0","1449014400,1449014400,1449014400,1449014400,1449014400,1449014400,1449014400,1454112000,1471046400"
12789,12789,"2978,2354,3266,1482,1709","5.0,5.0,3.0,5.0,5.0","1453766400,1455667200,1466812800,1466812800,1504310400"
3208,3208,"4768,4627,3932,2318,3904,1497,2977,2871,113,4761,4682,3551","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1488153600,1488153600,1488153600,1488153600,1488153600,1488153600,1488153600,1488153600,1488153600,1488153600,1488758400,1494806400"
2119,2119,"4761,3927,3924,589,948,691,1537,2527,2671,4010","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1486598400,1486684800,1486684800,1487289600,1487289600,1493424000,1493424000,1497657600,1497657600,1497657600"
10463,10463,"2467,1374,2153,3981,2725,3501,4679","3.0,5.0,4.0,4.0,4.0,5.0,5.0","1441238400,1473292800,1475452800,1517875200,1517875200,1532736000,1532736000"
11240,11240,"327,331,64,409,3336,4197,2425,1257","5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0","1445904000,1445904000,1445904000,1445904000,1475107200,1475107200,1475107200,1482278400"
1397,1397,"1719,761,881,2647,526,322,1774,680,161,1442,1800,3919,3912,3917","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0","1439510400,1439510400,1439510400,1439510400,1439510400,1439510400,1441497600,1441497600,1441497600,1441497600,1441497600,1501891200,1501891200,1501891200"
6362,6362,"1967,3285,4704,1371,919,769,874,649,1237","5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0","1477094400,1498003200,1498003200,1498003200,1498089600,1498435200,1498435200,1498521600,1498521600"
4886,4886,"942,3251,288,1339,383,1067,526","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1507420800,1507420800,1507420800,1507420800,1507420800,1507420800,1507420800"
4566,4566,"637,1374,3829,855,3290","5.0,4.0,3.0,5.0,5.0","1532044800,1532044800,1532044800,1532044800,1534723200"
9615,9615,"4796,4235,1022,2456,3739,467","3.0,2.0,3.0,5.0,5.0,5.0","1502323200,1502323200,1506211200,1509235200,1511308800,1516579200"
665,665,"2856,1842,1203,1410,2066,156","5.0,5.0,5.0,5.0,5.0,5.0","1449446400,1449446400,1449446400,1449446400,1449446400,1449446400"
12031,12031,"397,898,545,398,34,892,466,402,388,897,407,143,357,145,36,557,2249,494,2371,1601,2417,2265,1167,3415,641,2936,2086,1407,2318,986,115,150,445,1831","5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1448150400,1448150400,1448150400,1452816000,1452816000,1452816000,1452816000,1452816000,1452816000,1454544000,1454544000,1454544000,1454544000,1454803200,1454803200,1454803200,1456876800,1456876800,1456876800,1456876800,1456876800"
332,332,"4276,15,3808,3551,538","4.0,5.0,5.0,5.0,5.0","1489190400,1489190400,1489190400,1489190400,1489190400"
9527,9527,"303,942,450,2383,2304,2385,3063,231,1268,441,109,298","3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0","1449014400,1449014400,1449014400,1449014400,1449014400,1449014400,1449014400,1449014400,1449014400,1449014400,1513814400,1513814400"
12932,12932,"942,3036,4426,1573,479,478,3541,251","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1496275200,1496275200,1496275200,1496275200,1496275200,1496275200,1496275200,1496275200"
11937,11937,"2910,1969,508,1967,3499","1.0,1.0,5.0,5.0,3.0","1487116800,1505692800,1505692800,1505692800,1505692800"
2073,2073,"416,3197,2504,355,3932","5.0,5.0,5.0,5.0,3.0","1383609600,1474588800,1474588800,1474588800,1520640000"
2363,2363,"303,986,756,1241,2750,4307,1105,1075,4556","4.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0","1456099200,1456099200,1466121600,1466121600,1466121600,1466121600,1471132800,1471132800,1485561600"
1256,1256,"3890,4252,2039,4253,3852,3509,4189,3741","5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0","1530748800,1530748800,1530748800,1530748800,1530748800,1530748800,1530748800,1530748800"
2124,2124,"2777,1851,353,1410,1213,1458","4.0,5.0,5.0,5.0,5.0,3.0","1452211200,1456185600,1456185600,1456185600,1456185600,1456185600"
3702,3702,"46,25,4148,632,199,1151,462","4.0,5.0,3.0,5.0,5.0,5.0,5.0","1440633600,1440633600,1501027200,1501027200,1509062400,1523664000,1523664000"
10494,10494,"4030,3222,2134,4041,4027,1215","5.0,5.0,4.0,5.0,5.0,5.0","1489190400,1489190400,1489190400,1489190400,1489190400,1489190400"
9358,9358,"1339,331,874,650,945,1096,1262","4.0,5.0,5.0,5.0,5.0,5.0,5.0","1452124800,1452124800,1452124800,1452124800,1452124800,1452124800,1452124800"
775,775,"165,20,659,513,4235,4141","5.0,5.0,5.0,5.0,5.0,5.0","1443139200,1443139200,1443139200,1443139200,1483056000,1483056000"
2473,2473,"2389,340,299,19,3552","1.0,5.0,5.0,5.0,5.0","1495065600,1495065600,1496620800,1498089600,1518048000"
177,177,"3422,144,82,93,1203,3598,3,1396,84,955,557","4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0","1526169600,1526169600,1526169600,1526169600,1526169600,1526169600,1526169600,1526169600,1526169600,1526169600,1526169600"
4979,4979,"3279,1966,2526,952,842,1012,1914","4.0,5.0,5.0,5.0,5.0,5.0,5.0","1454198400,1454198400,1454198400,1487548800,1487548800,1503187200,1503187200"
10749,10749,"2606,705,1466,4512,1442","5.0,5.0,5.0,5.0,5.0","1521590400,1521590400,1521590400,1521590400,1521590400"
12082,12082,"2699,2375,886,1731,942","4.0,4.0,4.0,4.0,5.0","1467590400,1467590400,1467590400,1467590400,1467590400"
1849,1849,"33,3499,3865,398,4586,4651,2603,1448","5.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0","1513728000,1513728000,1513728000,1513728000,1513728000,1513728000,1513728000,1515456000"
11132,11132,"670,3856,25,1408,852,2013,2978,3300,3602,2766,2914,2000,1782,2102,3,3265,673","5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0","1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400,1476662400"
11165,11165,"2459,1068,3032,2678,1538,83","5.0,5.0,5.0,5.0,4.0,5.0","1491004800,1491004800,1491004800,1491004800,1491004800,1491004800"
11376,11376,"500,4059,3090,1357,3885","1.0,5.0,5.0,5.0,5.0","1521244800,1524009600,1524009600,1527638400,1527638400"
4746,4746,"2850,4878,3846,1579,2793,3479,1735,4053","3.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0","1485043200,1485043200,1485043200,1485043200,1485043200,1485043200,1485043200,1485043200"
2966,2966,"533,169,1054,277,154,441,167,3,128,1,118,531,499,39","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1425168000,1425168000,1425168000,1426550400,1426550400,1426550400,1426550400,1426550400,1426550400,1426550400,1426550400,1426550400,1426550400,1426550400"
12683,12683,"691,214,90,89,1192,1468,278,950","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1415836800,1415836800,1420070400,1420070400,1429401600,1446336000,1446336000,1446336000"
12251,12251,"139,1066,652,4013,1351,4141","4.0,5.0,5.0,5.0,4.0,5.0","1526428800,1526428800,1526428800,1526428800,1526428800,1526428800"
8770,8770,"528,476,479,1090,739,1222,480,20,1413,1077,952,526,1339,478,944,160,1775,1096,1210,327,331,593,948,1374,669,1396","4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0","1407369600,1407369600,1407369600,1421798400,1429315200,1430956800,1430956800,1430956800,1433030400,1433030400,1433030400,1434672000,1437177600,1437177600,1437177600,1437177600,1444867200,1471996800,1471996800,1478304000,1478304000,1499731200,1499731200,1499731200,1499731200,1499731200"
4232,4232,"322,581,986,874,317","5.0,5.0,2.0,5.0,5.0","1509753600,1509753600,1509753600,1509753600,1509753600"
8313,8313,"2370,337,425,1357,3300,2615,652","4.0,5.0,4.0,5.0,3.0,5.0,5.0","1525478400,1525478400,1525478400,1525564800,1525824000,1530316800,1530316800"
7888,7888,"1317,1267,3285,2914,264","5.0,5.0,5.0,5.0,5.0","1491868800,1500076800,1502496000,1502496000,1518998400"
1209,1209,"136,1725,303,4147,4679,4677,2396,718,333,4678,565,1374,1406","1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1495584000,1495584000,1495584000,1495584000,1495584000,1495584000,1495584000,1495584000,1495584000,1496275200,1496275200,1496275200,1496275200"
12505,12505,"986,1203,1644,2334,1309,2641,2518,387,2607,2416,4278,4193,1357,3379,2117,1375,1639","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1456876800,1456876800,1456876800,1456876800,1466208000,1483142400,1483142400,1483142400,1483142400,1488326400,1488326400,1488326400,1488499200,1488499200,1488499200,1491609600,1491609600"
12931,12931,"615,47,821,1853,2434,2295,400,538,46,2684,2936,1357","5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0","1442793600,1442793600,1442793600,1442793600,1442793600,1442793600,1500336000,1500336000,1500336000,1500336000,1500336000,1500336000"
12664,12664,"2055,2594,1416,1138,2056,1365,1520,221,2001,827","5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,2.0","1452729600,1452729600,1452729600,1452729600,1452729600,1452729600,1452729600,1452729600,1455235200,1455235200"
3494,3494,"2620,1296,2621,2619,1301","1.0,1.0,5.0,2.0,2.0","1441065600,1443052800,1443052800,1443052800,1443052800"
8864,8864,"2690,4538,3994,1792,2911,3276,760,154,2390,2392","5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0","1482192000,1482192000,1482192000,1482192000,1487980800,1487980800,1487980800,1489104000,1529280000,1529280000"
7948,7948,"2497,2770,2032,3857,4258,1932,2974,4690,987,3378,705,1114,3311","5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0","1464652800,1464652800,1478649600,1478649600,1478649600,1486598400,1489449600,1489449600,1493856000,1493856000,1493856000,1493856000,1493856000"
187,187,"3001,4615,1203,4603,3678,4579,1791,4235","4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0","1507420800,1507420800,1507420800,1507420800,1507420800,1507420800,1512000000,1516924800"
12188,12188,"2466,4177,1595,4378,1751,1780,1932","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1491177600,1491177600,1491177600,1491177600,1491177600,1498176000,1498176000"
5748,5748,"490,1138,3290,2598,538,3227,4483,1201,3342,2600,1438,2480,2470,395,1367,492,1359,2260,2449,1364,3401,1861,2702,2080,1358,2849,23,881,2329,1363,3453,4164,3709,1039,3566,3282,4661,3571,4201,3708,2290,506","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000,1475712000"
45,45,"4554,736,3645,2020,282,1926,630,4646,1793,1314,2058","3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0","1468800000,1473638400,1481068800,1481068800,1486684800,1486684800,1491609600,1491609600,1497571200,1497571200,1502323200"
9949,9949,"1012,1203,736,806,3415,2471,150,322,3102","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1445472000,1446681600,1446681600,1446681600,1446681600,1470268800,1470268800,1470268800,1470268800"
11570,11570,"1824,2979,2992,4008,1904,2989,3354,3921,2375,2863,2587,2988","5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0","1520035200,1520035200,1520035200,1520035200,1520035200,1520035200,1520035200,1527811200,1527811200,1527811200,1527811200,1534032000"
677,677,"3731,4163,3959,1598,4677,2817,3,1851,2837,4679,104,77,549,1962,40,4650,4648,4279","3.0,2.0,2.0,2.0,4.0,5.0,1.0,5.0,2.0,2.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0","1488067200,1489536000,1489536000,1495843200,1498694400,1501718400,1503792000,1506643200,1506643200,1506643200,1517443200,1519344000,1519344000,1521244800,1521244800,1521244800,1528934400,1532822400"
