index,user_id,sequence_item_ids,sequence_ratings,sequence_timestamps
1273,1273,"1200,1205,1214,999,1387,3091,1046","5.0,5.0,5.0,3.0,3.0,5.0,3.0","1449878400,1449878400,1449878400,1449878400,1449878400,1462492800,1493251200"
598,598,"1331,1425,1502,3383,1567","5.0,5.0,5.0,5.0,5.0","1408320000,1408320000,1429142400,1429142400,1467936000"
4523,4523,"2063,3432,846,267,2442","3.0,4.0,5.0,5.0,5.0","1334448000,1432944000,1434412800,1456704000,1457481600"
6347,6347,"1022,93,1426,1484,3000,3054,1548,3063,3269","4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0","1345248000,1356393600,1381017600,1392854400,1418169600,1420156800,1425427200,1441152000,1466640000"
6020,6020,"2894,4304,2470,3062,2775,2627,4263,1960","5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0","1407974400,1407974400,1407974400,1418860800,1418860800,1501891200,1517529600,1525046400"
6305,6305,"729,1623,3930,1523,734","5.0,5.0,5.0,5.0,5.0","1409356800,1442880000,1506470400,1522713600,1522713600"
7292,7292,"1426,3751,1887,94,3995,130,3262","5.0,4.0,5.0,5.0,5.0,5.0,4.0","1428278400,1471478400,1494892800,1494892800,1506384000,1521936000,1524355200"
6882,6882,"6,1868,3162,509,55,3085,248,1521,1801,3551,151,18","1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0","1357344000,1374019200,1415232000,1415577600,1415577600,1420502400,1436400000,1438041600,1438041600,1452038400,1454630400,1457308800"
1047,1047,"3876,3441,3133,3319,4374,4372","5.0,5.0,3.0,4.0,5.0,5.0","1456876800,1457308800,1510617600,1513555200,1527033600,1527033600"
611,611,"504,501,1200,140,283","5.0,5.0,5.0,5.0,5.0","1226620800,1226620800,1349395200,1353801600,1359072000"
5905,5905,"3024,220,776,2,2451,840","5.0,5.0,5.0,5.0,5.0,1.0","1473638400,1473638400,1474070400,1474070400,1474070400,1478217600"
7846,7846,"1727,1506,1649,3054,2152,866","5.0,5.0,5.0,5.0,5.0,5.0","1364688000,1364688000,1417392000,1463356800,1463356800,1464134400"
7538,7538,"2227,4145,3895,4317,3524,4256,3799","5.0,5.0,1.0,5.0,5.0,5.0,2.0","1510617600,1510617600,1519862400,1520985600,1520985600,1520985600,1520985600"
2909,2909,"641,1263,2802,2124,2443","5.0,5.0,5.0,5.0,5.0","1379116800,1391990400,1463184000,1463184000,1478995200"
274,274,"2464,1450,2309,2384,1681","5.0,5.0,5.0,5.0,5.0","1426723200,1426723200,1426896000,1426896000,1428796800"
8104,8104,"645,502,505,2702,999,1046,3407,3991","5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0","1453680000,1455408000,1455408000,1467936000,1467936000,1467936000,1483228800,1535760000"
7794,7794,"32,1511,684,1044,1536,89","5.0,4.0,5.0,5.0,5.0,5.0","1417478400,1417910400,1419552000,1420588800,1421020800,1431302400"
2425,2425,"2187,1146,3386,2135,542","5.0,5.0,5.0,5.0,5.0","1407456000,1410739200,1423180800,1439596800,1462579200"
4678,4678,"4256,3653,4102,2386,3101,3980","5.0,5.0,4.0,5.0,5.0,2.0","1466380800,1471392000,1472256000,1485734400,1487203200,1487203200"
2763,2763,"3098,3591,2904,2903,2902,3592,784,2894,3141,3221,1896","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1442016000,1442016000,1442016000,1442016000,1442016000,1445731200,1445731200,1445731200,1445731200,1445731200,1445731200"
3653,3653,"3262,2149,599,934,2687","4.0,4.0,5.0,5.0,5.0","1451347200,1481846400,1481846400,1481846400,1481846400"
1867,1867,"1398,2444,573,776,2451","5.0,5.0,5.0,4.0,4.0","1386720000,1464566400,1483920000,1491955200,1491955200"
5705,5705,"213,3301,574,2853,3015","1.0,5.0,5.0,5.0,4.0","1207008000,1407024000,1407110400,1417910400,1434672000"
5517,5517,"4254,4180,3141,4244,4041","5.0,5.0,5.0,5.0,5.0","1509235200,1509235200,1509235200,1509235200,1509235200"
5059,5059,"367,622,340,2205,1260,2399,3720,4251,553","5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0","1386028800,1440028800,1442275200,1443052800,1445472000,1468454400,1470355200,1482105600,1516924800"
50,50,"1959,2443,1621,906,1719,3907,3991","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1516665600,1518393600,1518825600,1525046400,1525046400,1525305600,1525996800"
7060,7060,"339,475,271,645,1894,1015","5.0,5.0,5.0,5.0,5.0,5.0","1415145600,1415145600,1415145600,1415145600,1456444800,1457827200"
3093,3093,"1729,3729,716,684,3931,2310,289,1046,3116","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1443830400,1443830400,1443830400,1443830400,1474934400,1505433600,1505433600,1505433600,1521417600"
8228,8228,"3260,2001,1907,4161,4159","4.0,5.0,1.0,5.0,5.0","1419897600,1437609600,1471478400,1480118400,1490054400"
2537,2537,"3539,4276,2395,3891,4356","5.0,5.0,5.0,5.0,5.0","1474588800,1523145600,1523145600,1523145600,1523145600"
3170,3170,"3407,335,4276,1631,1498","5.0,5.0,5.0,5.0,5.0","1463443200,1492560000,1521072000,1521590400,1521590400"
5534,5534,"3760,4093,3470,3825,3319","1.0,2.0,5.0,5.0,5.0","1447891200,1508630400,1525132800,1530403200,1530403200"
6445,6445,"2031,1836,365,1436,496","5.0,5.0,5.0,5.0,5.0","1436313600,1488758400,1488758400,1488931200,1488931200"
3858,3858,"57,471,423,1974,2122,1317,1721","4.0,4.0,5.0,5.0,5.0,5.0,5.0","1332720000,1339200000,1344816000,1351728000,1410652800,1456099200,1457395200"
7024,7024,"2239,2232,3572,1088,3016,1795","4.0,4.0,3.0,4.0,4.0,4.0","1463356800,1463356800,1463356800,1525737600,1525737600,1525737600"
6462,6462,"979,21,20,411,752,533,281","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1362787200,1387065600,1387065600,1387065600,1390348800,1398988800,1410393600"
1666,1666,"2188,2251,2476,2810,1421,2468,3979","4.0,4.0,5.0,5.0,5.0,5.0,5.0","1392940800,1421798400,1425254400,1428278400,1428969600,1466380800,1489536000"
4025,4025,"1878,3085,414,3307,4265","5.0,4.0,3.0,5.0,5.0","1414368000,1462406400,1462406400,1462406400,1462406400"
5580,5580,"1049,2144,2825,297,3283","5.0,5.0,5.0,5.0,5.0","1469404800,1469404800,1469404800,1469404800,1469404800"
3051,3051,"3307,2735,157,2369,1718","4.0,4.0,4.0,4.0,5.0","1507248000,1507248000,1508630400,1508630400,1515283200"
2599,2599,"3216,3946,3852,3331,3643","5.0,1.0,5.0,5.0,5.0","1441843200,1456358400,1458691200,1461110400,1473206400"
7460,7460,"2894,4329,4000,3660,3612","5.0,5.0,5.0,5.0,5.0","1515628800,1515628800,1515628800,1515628800,1515628800"
7309,7309,"3092,3100,3411,3098,3591,3095,4317","1.0,5.0,5.0,5.0,5.0,5.0,5.0","1441929600,1447804800,1447804800,1449964800,1449964800,1449964800,1468800000"
156,156,"95,2068,2477,2923,1049","4.0,5.0,5.0,5.0,5.0","1446940800,1481414400,1481414400,1503619200,1503619200"
7186,7186,"4095,3188,3575,3332,3637,3462,702","5.0,5.0,5.0,5.0,5.0,3.0,5.0","1471910400,1471910400,1479859200,1479859200,1479859200,1479859200,1479859200"
7586,7586,"1261,367,677,1241,1635,2714","5.0,5.0,5.0,5.0,5.0,2.0","1404345600,1421366400,1440979200,1483488000,1508803200,1513555200"
1971,1971,"2138,163,2036,1522,427,3854,164,696","5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0","1419897600,1462233600,1462233600,1462233600,1462233600,1462233600,1462233600,1462233600"
6730,6730,"324,2451,1033,3537,717,1567,1030","5.0,5.0,5.0,1.0,5.0,5.0,5.0","1404345600,1404777600,1409011200,1443484800,1449014400,1449014400,1458345600"
2992,2992,"2445,1304,3566,3149,2860","5.0,5.0,5.0,5.0,5.0","1454284800,1454284800,1481068800,1484524800,1520208000"
6625,6625,"2638,2470,365,2291,2903,3381,3188,2902,2900","5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0","1395705600,1395705600,1397520000,1431648000,1455148800,1455148800,1467936000,1511481600,1511913600"
5979,5979,"811,1509,2176,2598,1694,1193","4.0,4.0,5.0,5.0,1.0,1.0","1456704000,1456704000,1493856000,1493856000,1501545600,1512432000"
7091,7091,"2476,2451,776,3818,1037,1678","5.0,5.0,5.0,5.0,1.0,1.0","1424304000,1465257600,1465257600,1465257600,1466380800,1522281600"
590,590,"2542,1887,4225,3238,4056,3188,4113","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1423872000,1471737600,1476489600,1481500800,1481500800,1481500800,1481500800"
7019,7019,"721,195,404,3085,1173,365,2816","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1403568000,1412208000,1412208000,1417737600,1417737600,1431993600,1443484800"
934,934,"1699,1371,1776,1773,2616,1330,1996,2619,841,2183,1590,1133,2225,1702,1839,3979","5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1449360000,1468972800"
7016,7016,"1366,3807,3956,3295,121","5.0,5.0,5.0,5.0,5.0","1406592000,1458086400,1485475200,1492992000,1499472000"
1901,1901,"1424,2468,3753,2704,2295,2294","1.0,5.0,5.0,5.0,5.0,1.0","1418083200,1420588800,1420588800,1420588800,1420588800,1420588800"
2412,2412,"1356,1615,2940,2466,85,84,106,2427","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1421884800,1428278400,1438646400,1438646400,1438646400,1438646400,1438646400,1452816000"
692,692,"931,1158,780,496,133,1500,2640","4.0,5.0,4.0,3.0,5.0,5.0,5.0","1386460800,1389744000,1391731200,1419552000,1430006400,1448582400,1449619200"
7562,7562,"149,1615,611,608,3735","5.0,5.0,5.0,5.0,5.0","1459468800,1459468800,1463356800,1463356800,1467244800"
5040,5040,"2900,3491,2534,3853,1544,2526","5.0,5.0,4.0,5.0,5.0,5.0","1481414400,1481414400,1481414400,1481414400,1481414400,1481414400"
982,982,"546,1304,644,108,2161,2320","5.0,5.0,5.0,5.0,5.0,5.0","1491609600,1493683200,1496880000,1525737600,1530316800,1530316800"
1586,1586,"645,3957,102,2477,410,3374","5.0,5.0,5.0,5.0,5.0,5.0","1459987200,1479081600,1479081600,1482796800,1486425600,1492041600"
4099,4099,"2374,3689,3916,2667,2929,1283,3885,4201","5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0","1433116800,1440028800,1450569600,1460592000,1479340800,1479513600,1524873600,1524873600"
2925,2925,"685,2384,2231,1561,3993","5.0,5.0,4.0,4.0,5.0","1441584000,1441670400,1442275200,1465084800,1468454400"
6213,6213,"442,4288,3270,3654,787","5.0,5.0,5.0,5.0,5.0","1505260800,1524096000,1524096000,1524096000,1524096000"
5695,5695,"2491,2638,2965,3653,3895,3409","5.0,5.0,5.0,5.0,5.0,5.0","1383177600,1389830400,1420848000,1458172800,1468627200,1479600000"
4994,4994,"729,612,1511,27,609,710,87,1846","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1388016000,1456012800,1456012800,1456012800,1456012800,1516579200,1516579200,1516579200"
4650,4650,"2188,1927,1885,290,178","5.0,5.0,1.0,1.0,5.0","1433462400,1480982400,1507507200,1507939200,1507939200"
4080,4080,"169,347,1220,1185,3275,2561,2341,1128,3993,1129,117","4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0","1408492800,1441843200,1442102400,1447372800,1453507200,1461283200,1461283200,1475625600,1500595200,1508112000,1514419200"
3579,3579,"2411,3332,3691,2591,4346,3216,2557,3100,3542,3461,3462,3723,3187,3626,3798,3628,1753,4085","5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0","1437004800,1440720000,1440720000,1440720000,1440720000,1440720000,1440720000,1440720000,1440720000,1441411200,1441929600,1451606400,1451606400,1451606400,1453334400,1455840000,1465516800,1514332800"
2183,2183,"3699,1313,3155,2444,2860,3156","5.0,5.0,5.0,4.0,5.0,5.0","1462752000,1463011200,1480809600,1480809600,1480809600,1480809600"
4419,4419,"577,846,978,1344,1577,216","5.0,5.0,2.0,1.0,2.0,5.0","1381968000,1454371200,1462752000,1463788800,1519171200,1519171200"
5895,5895,"3879,4110,3485,2370,2369,3888","3.0,4.0,4.0,3.0,3.0,3.0","1470096000,1470096000,1470096000,1470182400,1470182400,1470182400"
1012,1012,"2806,1790,1199,1244,1822","5.0,5.0,5.0,3.0,5.0","1420243200,1420243200,1420243200,1432598400,1450051200"
1494,1494,"1034,4,414,17,522,39,3931,973,406,4319","5.0,5.0,2.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0","1445904000,1445904000,1446076800,1450224000,1461283200,1464048000,1494547200,1522627200,1524700800,1530576000"
5365,5365,"577,2138,1287,3737,1220,2104","5.0,4.0,5.0,5.0,5.0,5.0","1416182400,1441670400,1446768000,1459468800,1488412800,1493164800"
5038,5038,"249,325,350,2805,1927","5.0,4.0,3.0,5.0,1.0","1387670400,1440892800,1440892800,1486425600,1499212800"
2389,2389,"3770,1139,1840,2727,263,2984","5.0,5.0,5.0,5.0,5.0,5.0","1425340800,1426723200,1426723200,1426809600,1441324800,1478736000"
5932,5932,"877,26,2813,2814,2815,32,2192,3991","5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0","1518825600,1518825600,1518825600,1518825600,1518825600,1518825600,1518825600,1518825600"
4729,4729,"3378,1651,3497,617,2344,1445,151,2801,2088,2293,2279,3160,3212,1976,2742,3873,847,518,691,1978,208,3932","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1358380800,1363996800,1369958400,1389744000,1403654400,1416009600,1416009600,1430524800,1440547200,1457049600,1462406400,1462579200,1464393600,1464393600,1466294400,1470960000,1470960000,1475712000,1477785600,1485302400,1485302400,1485388800"
1589,1589,"55,1454,1059,904,3177,553","5.0,5.0,5.0,5.0,5.0,5.0","1480550400,1480550400,1480550400,1481414400,1499299200,1522800000"
4802,4802,"2768,2451,776,321,291","5.0,4.0,4.0,5.0,5.0","1452384000,1464393600,1464393600,1512777600,1512777600"
5713,5713,"215,3483,1631,2878,3412,3836,3295,3930","5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0","1416528000,1448409600,1448409600,1448409600,1482710400,1482710400,1511654400,1511654400"
3690,3690,"2794,2464,207,1314,1314","5.0,5.0,5.0,5.0,5.0","1456099200,1456099200,1456099200,1456099200,1514937600"
5862,5862,"1730,947,877,904,82","5.0,5.0,5.0,5.0,5.0","1422403200,1431648000,1431648000,1431648000,1431648000"
563,563,"1812,1568,3197,2865,3427,1425,3413","5.0,5.0,4.0,4.0,5.0,5.0,1.0","1418688000,1432598400,1432598400,1436054400,1443312000,1443916800,1445126400"
6105,6105,"2863,496,3215,2215,441,441","5.0,5.0,5.0,5.0,5.0,5.0","1464048000,1464220800,1465171200,1467072000,1467158400,1467504000"
8411,8411,"3361,2621,396,1413,3745,2737,181","4.0,4.0,5.0,5.0,2.0,5.0,5.0","1478476800,1478476800,1483574400,1483574400,1483574400,1483574400,1483574400"
3086,3086,"1228,656,891,3453,3071","5.0,5.0,2.0,2.0,2.0","1386979200,1419811200,1495411200,1495411200,1522454400"
7415,7415,"152,1583,1601,1526,665,3729,764,1852","5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0","1363651200,1365120000,1391472000,1423440000,1440028800,1440374400,1441756800,1444608000"
3410,3410,"1401,1669,1863,3166,3137","5.0,5.0,5.0,5.0,5.0","1397174400,1397174400,1397174400,1453507200,1453507200"
6217,6217,"3303,1979,1953,2213,1737","5.0,5.0,5.0,5.0,5.0","1433116800,1433721600,1433721600,1457395200,1526947200"
5206,5206,"1812,750,28,824,3471,1343","5.0,5.0,5.0,4.0,5.0,5.0","1402272000,1432512000,1432512000,1433635200,1433635200,1477267200"
4289,4289,"1223,2159,534,2383,1509,514,2476,32,169,2302,1166,2770,3287,527,531,1836","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1374710400,1402531200,1410912000,1410912000,1412553600,1412553600,1412553600,1412553600,1412553600,1426464000,1426464000,1426464000,1459209600,1461369600,1462924800,1505260800"
1581,1581,"2935,2331,2517,4188,3271","3.0,5.0,5.0,4.0,5.0","1435276800,1438646400,1464048000,1478476800,1478476800"
6599,6599,"3358,19,1884,2115,3574,1309,1883,1972","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1490918400,1500768000,1502841600,1502841600,1502841600,1502841600,1502841600,1504051200"
5940,5940,"482,3034,794,347,14,71,1716,2306","5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0","1401926400,1440979200,1440979200,1442534400,1444867200,1450224000,1454457600,1472342400"
8052,8052,"41,1547,2724,2392,3355","5.0,5.0,5.0,4.0,5.0","1378944000,1402444800,1402876800,1463443200,1469836800"
7789,7789,"776,2451,2444,4351,167","4.0,4.0,5.0,4.0,4.0","1467158400,1467158400,1484611200,1505001600,1505001600"
6878,6878,"2744,2743,2903,2900,2011,2241","5.0,5.0,5.0,5.0,5.0,5.0","1396396800,1400716800,1416268800,1423785600,1441584000,1442880000"
8290,8290,"470,1234,1867,1049,661","5.0,4.0,5.0,5.0,5.0","1437868800,1437868800,1437868800,1437868800,1437868800"
5331,5331,"117,151,365,1656,1123,1568,1490,872,1518,2444","5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0","1400544000,1405468800,1407456000,1416873600,1422835200,1422835200,1422835200,1481241600,1514937600,1514937600"
7826,7826,"3062,3062,190,3085,2551,4042,4085","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1423008000,1427587200,1427587200,1448236800,1448236800,1496448000,1500163200"
5199,5199,"2188,3931,794,1357,1289","5.0,5.0,2.0,4.0,5.0","1368057600,1419206400,1431388800,1435622400,1435622400"
2357,2357,"1746,2625,2766,2841,2821,2774,2112,2895,3087,2748,3268,3294,3362,1548,4128,3799","5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0","1364083200,1370649600,1391040000,1405641600,1408060800,1408060800,1425427200,1425427200,1425427200,1425427200,1430611200,1430611200,1462060800,1476403200,1486425600,1521331200"
3716,3716,"3980,3795,3306,365,4227,3653","5.0,5.0,3.0,5.0,5.0,4.0","1470009600,1476230400,1476230400,1476230400,1476230400,1476230400"
4778,4778,"207,1035,733,1695,2353","5.0,5.0,5.0,5.0,5.0","1393891200,1399507200,1399507200,1416009600,1416009600"
7497,7497,"2105,2284,2074,1898,4290","4.0,5.0,4.0,4.0,5.0","1455148800,1455148800,1455148800,1455148800,1499299200"
1970,1970,"3282,1170,2943,4216,3995","5.0,5.0,5.0,5.0,5.0","1453161600,1457395200,1457395200,1511481600,1511481600"
1006,1006,"364,2468,2331,2100,3482,3734,329,3666,1781,3902","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1437350400,1437436800,1451433600,1465862400,1465862400,1465862400,1465862400,1465862400,1509408000,1513555200"
7350,7350,"1500,1802,3992,1036,1802","4.0,5.0,5.0,4.0,5.0","1390521600,1472342400,1480809600,1484956800,1490745600"
2665,2665,"2098,492,3928,1568,2348","5.0,5.0,5.0,5.0,5.0","1472342400,1472342400,1472342400,1474416000,1482710400"
3352,3352,"1031,2949,3744,2886,3282,3650,1855","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1411948800,1422316800,1447372800,1447372800,1447372800,1471996800,1480291200"
7800,7800,"1890,1709,2187,2453,916","4.0,5.0,5.0,3.0,5.0","1342051200,1360368000,1362528000,1380931200,1505865600"
5000,5000,"6,904,729,233,379,1651,528,141,1417,117,295,1220,558,1026,105,104,2310,255,3425,3423,1959,7,1396,3201,1255,1257,1256,1101","3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1330473600,1360800000,1367625600,1370649600,1370649600,1372291200,1379635200,1387324800,1393632000,1394582400,1401580800,1417824000,1419984000,1421366400,1428883200,1428883200,1438905600,1438905600,1446768000,1446768000,1450742400,1452211200,1456704000,1456704000,1464912000,1464912000,1464912000,1502668800"
4431,4431,"3354,365,3251,87,1122","5.0,5.0,4.0,5.0,4.0","1506470400,1516233600,1516233600,1517702400,1517702400"
6309,6309,"49,297,697,1436,818","5.0,5.0,5.0,5.0,4.0","1454544000,1454544000,1454630400,1473120000,1522022400"
2162,2162,"1102,920,131,144,131,2138,2419,1140,1456","5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0","1358294400,1367452800,1377129600,1377129600,1377129600,1382313600,1420761600,1429056000,1444348800"
5702,5702,"2019,1345,741,741,2261,2006","5.0,4.0,5.0,5.0,4.0,4.0","1305417600,1373241600,1389744000,1436832000,1478217600,1480550400"
1584,1584,"108,3878,3071,2302,2012","5.0,5.0,5.0,5.0,3.0","1423872000,1440979200,1440979200,1449705600,1508112000"
7666,7666,"1279,518,1218,2830,310","5.0,5.0,5.0,5.0,5.0","1502064000,1502064000,1502064000,1502064000,1502064000"
5560,5560,"1938,2266,2793,999,3198","5.0,4.0,4.0,5.0,5.0","1407283200,1422835200,1426291200,1456617600,1490400000"
8414,8414,"513,1348,1376,2505,918,1272,2023,2508","5.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0","1365811200,1378944000,1441843200,1442275200,1442534400,1442534400,1443657600,1443744000"
342,342,"133,2199,3364,2793,2796,207","5.0,5.0,5.0,4.0,4.0,5.0","1466467200,1466467200,1466467200,1485216000,1485216000,1512604800"
261,261,"2078,364,1669,547,1997,1397,3307","5.0,5.0,3.0,5.0,5.0,2.0,5.0","1385078400,1405296000,1413158400,1456790400,1459555200,1466899200,1478476800"
5229,5229,"2607,3368,493,3961,1793,2899,3165,1089","2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0","1414454400,1417910400,1417910400,1423872000,1423872000,1423872000,1423872000,1423872000"
316,316,"3881,2901,4314,3833,2578,3137,4243","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1485129600,1490572800,1490572800,1490572800,1490572800,1490572800,1524960000"
5131,5131,"835,860,2183,1702,2079","5.0,5.0,5.0,5.0,5.0","1407974400,1407974400,1407974400,1407974400,1407974400"
4181,4181,"2561,518,3486,3332,3165,2175","5.0,5.0,3.0,5.0,5.0,5.0","1390953600,1403049600,1481587200,1481587200,1481587200,1498521600"
7320,7320,"780,2831,3382,3793,3399,3188,3690,2821,2924","4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0","1425340800,1459382400,1461024000,1461024000,1463184000,1470096000,1470268800,1508889600,1522108800"
7574,7574,"2242,2444,3184,3133,3046,2411,2821","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1447027200,1447027200,1447027200,1447027200,1447027200,1447027200,1447027200"
2503,2503,"739,738,2038,615,3327,2036,4165","5.0,5.0,5.0,5.0,5.0,2.0,4.0","1368576000,1368576000,1407283200,1407283200,1407283200,1459555200,1487635200"
4093,4093,"4268,1232,4107,2836,3557,2734","4.0,4.0,5.0,1.0,4.0,4.0","1491868800,1493856000,1493942400,1494201600,1497225600,1497225600"
8369,8369,"364,423,375,130,947","5.0,5.0,5.0,5.0,5.0","1378339200,1386720000,1446422400,1468972800,1523404800"
8177,8177,"1557,2808,2487,1400,3893,2388","5.0,5.0,5.0,5.0,5.0,5.0","1424476800,1424476800,1424476800,1424476800,1424476800,1473552000"
2673,2673,"1805,2248,2793,989,354","5.0,5.0,4.0,4.0,4.0","1432771200,1432771200,1452643200,1452643200,1452643200"
7899,7899,"1357,1659,53,1347,1426,1822,1784,3945,205,1894,66,2287","5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0","1357948800,1370822400,1399766400,1410393600,1420329600,1431388800,1447113600,1474934400,1486598400,1496793600,1496793600,1522800000"
7539,7539,"1251,1675,638,220,2341,2880,93","5.0,5.0,5.0,5.0,2.0,2.0,1.0","1425081600,1425081600,1425081600,1425081600,1426550400,1467676800,1467676800"
3337,3337,"1695,1049,1913,2176,1668,3594","5.0,5.0,5.0,5.0,5.0,5.0","1423612800,1440028800,1440028800,1440028800,1450742400,1453680000"
